latitude,longitude,brightness,confidence,acq_date,acq_time,frp,land_cover,vegetation_index,distance_to_industry_km,location_key,persistence_count,land_cover_code,source_class,classification_confidence,confidence_percent,risk_score,nearest_industry,industry_type
22.89701,88.35581,402.19,97,2026-05-11,1670,42.04,agriculture,0.278,0.0244199999998642,22.9_88.36,3,3,Agricultural Burning,1.0,100.0,73.02,Kolkata Industrial Site 0051,Power Plant
19.75576,75.69375,406.6,91,2026-01-19,865,32.74,agriculture,0.676,0.0424856034439994,19.76_75.69,4,3,Agricultural Burning,1.0,100.0,68.31,Aurangabad Industrial Site 0236,Textile Industry
25.29582,86.27777,386.67,97,2026-09-02,1957,61.18,agriculture,0.278,0.0748406747695879,25.3_86.28,3,3,Agricultural Burning,1.0,100.0,66.45,Munger Industrial Site 0084,Refinery
28.85632,76.96236,305.68,73,2026-06-03,1346,3.14,built_up,0.023,14.780380631208256,28.86_76.96,1,1,Other Thermal Source,0.2,20.0,14.64,Faridabad Industrial Site 0662,Steel Plant
13.12191,77.87399,385.88,92,2026-09-01,2324,85.04,agriculture,0.676,0.0653298890250427,13.12_77.87,3,3,Agricultural Burning,1.0,100.0,75.01,Bengaluru Industrial Site 0053,Cement Plant
23.12189,77.31921,407.24,94,2026-04-16,2042,81.58,agriculture,0.676,0.0716616550183454,23.12_77.32,4,3,Agricultural Burning,1.0,100.0,75.52,Bhopal Industrial Site 0253,Cement Plant
27.12192,75.78121,388.19,100,2026-04-01,548,69.39,built_up,0.023,0.057815977894774,27.12_75.78,4,1,Other Thermal Source,1.0,100.0,75.2,Jaipur Industrial Site 0249,Manufacturing Unit
17.58905,78.47611,405.09,97,2026-02-10,759,89.26,agriculture,0.676,0.0622491325246518,17.59_78.48,2,3,Agricultural Burning,0.8,80.0,70.95,Hyderabad Industrial Site 0198,Thermal Power Plant
11.84599,76.02572,322.57,87,2026-07-06,744,13.39,agriculture,0.676,75.4036343493733,11.85_76.03,1,3,Agricultural Burning,0.5,50.0,18.89,Coimbatore Industrial Site 0264,Refinery
10.87292,77.0779,374.64,99,2026-01-31,2284,70.13,agriculture,0.676,0.0498882952207095,10.87_77.08,1,3,Agricultural Burning,0.8,80.0,56.92,Coimbatore Industrial Site 0168,Thermal Power Plant
22.97876,72.34607,399.62,91,2026-06-04,2328,45.68,agriculture,0.676,0.0385315520060315,22.98_72.35,1,3,Agricultural Burning,0.8,80.0,53.02,Ahmedabad Industrial Site 0199,Manufacturing Unit
31.06182,76.16979,312.02,75,2026-08-24,1258,9.67,built_up,0.023,15.58251545550018,31.06_76.17,1,1,Other Thermal Source,0.2,20.0,18.9,Ludhiana Industrial Site 0987,Paper Mill
23.31994,77.58806,404.74,96,2026-06-14,70,87.5,agriculture,0.676,0.0635420467093066,23.32_77.59,2,3,Agricultural Burning,0.8,80.0,70.09,Bhopal Industrial Site 0397,Paper Mill
21.29409,81.64305,383.49,94,2026-05-04,1822,65.91,agriculture,0.676,0.0253118944371072,21.29_81.64,1,3,Agricultural Burning,0.8,80.0,61.78,Raipur Industrial Site 0175,Chemical Plant
25.34386,75.70221,384.33,98,2026-03-07,1197,54.51,industrial,0.012,2.7763214733524184,25.34_75.7,1,0,Industrial Fire,0.8,80.0,43.85,Kota Industrial Site 1193,Cement Plant
25.34348,84.99913,382.59,92,2026-06-07,325,71.91,forest,0.71,12.541998504266592,25.34_85.0,1,2,Wildfire,0.6,60.0,42.4,Patna Industrial Site 0972,Steel Plant
21.0791,81.49278,396.23,91,2026-06-12,949,49.76,agriculture,0.676,0.0365120829314092,21.08_81.49,2,3,Agricultural Burning,0.8,80.0,66.32,Raipur Industrial Site 0319,Manufacturing Unit
21.24885,72.71982,385.27,98,2026-07-14,2384,78.4,agriculture,0.676,0.0997086500765358,21.25_72.72,1,3,Agricultural Burning,0.8,80.0,51.82,Surat Industrial Site 0400,Industrial Estate
28.41214,77.02778,384.25,100,2026-03-22,1356,53.28,built_up,0.023,0.0194170698096408,28.41_77.03,1,1,Other Thermal Source,0.8,80.0,59.26,Gurugram Industrial Site 0327,Paper Mill
22.7371,86.38076,378.72,98,2026-06-27,2287,39.95,agriculture,0.278,0.0628401185550634,22.74_86.38,2,3,Agricultural Burning,0.8,80.0,56.39,Jamshedpur Industrial Site 0068,Thermal Power Plant
21.36609,85.05028,322.22,91,2026-02-10,1496,8.71,forest,0.71,111.28544798603264,21.37_85.05,2,2,Other Thermal Source,0.35,35.0,25.3,Bhubaneswar Industrial Site 0213,Cement Plant
27.84808,73.2318,378.35,95,2026-04-06,872,83.1,built_up,0.023,0.0240129714932436,27.85_73.23,3,1,Other Thermal Source,1.0,100.0,84.98,Bikaner Industrial Site 0173,Cement Plant
23.42823,86.13598,391.63,98,2026-03-14,189,27.82,agriculture,0.278,0.0189676883139791,23.43_86.14,5,3,Agricultural Burning,1.0,100.0,73.38,Bokaro Industrial Site 0133,Cement Plant
22.28618,73.18384,408.8,96,2026-02-05,1261,117.47,agriculture,0.676,0.0304795570834054,22.29_73.18,1,3,Agricultural Burning,0.8,80.0,73.36,Vadodara Industrial Site 0113,Cement Plant
27.0755,77.90113,384.71,92,2026-04-10,1485,71.68,built_up,0.023,9.407762419672046,27.08_77.9,1,1,Other Thermal Source,0.6,60.0,44.07,Agra Industrial Site 0426,Textile Industry
9.86485,76.10448,369.13,93,2026-07-03,1328,77.53,agriculture,0.676,8.73774472766244,9.86_76.1,1,3,Agricultural Burning,0.6,60.0,46.1,Kochi Industrial Site 0505,Chemical Plant
28.54122,77.27078,395.81,98,2026-07-02,2270,44.09,built_up,0.023,0.030297103822006,28.54_77.27,2,1,Other Thermal Source,0.8,80.0,66.1,Faridabad Industrial Site 0374,Refinery
28.69802,77.00705,381.7,99,2026-07-14,435,31.74,built_up,0.023,0.0447455305044934,28.7_77.01,2,1,Other Thermal Source,0.8,80.0,58.3,Delhi Industrial Site 0145,Chemical Plant
23.93459,86.01519,313.8,39,2026-02-18,183,7.76,agriculture,0.278,2.774551745795451,23.93_86.02,1,3,Other Thermal Source,0.2,20.0,24.86,Bokaro Industrial Site 0805,Chemical Plant
21.96084,80.49417,340.13,87,2026-05-06,256,5.31,agriculture,0.676,113.63924417403376,21.96_80.49,2,3,Other Thermal Source,0.35,35.0,23.23,Raipur Industrial Site 0703,Cement Plant
18.11527,79.49311,330.67,94,2026-06-24,2222,14.58,agriculture,0.676,97.83040405385692,18.12_79.49,1,3,Agricultural Burning,0.5,50.0,18.77,Hyderabad Industrial Site 0918,Thermal Power Plant
24.26983,86.06524,333.21,83,2026-05-30,54,12.08,agriculture,0.278,36.1526613527579,24.27_86.07,1,3,Agricultural Burning,0.5,50.0,19.04,Bokaro Industrial Site 0805,Chemical Plant
22.34505,70.98776,393.7,91,2026-04-07,2051,87.92,agriculture,0.676,0.0445800100950178,22.35_70.99,1,3,Agricultural Burning,0.8,80.0,63.52,Rajkot Industrial Site 0354,Refinery
28.54989,77.23216,402.64,98,2026-01-12,2138,61.79,built_up,0.023,0.041783797098687,28.55_77.23,1,1,Other Thermal Source,0.8,80.0,56.98,Noida Industrial Site 0376,Textile Industry
28.54094,77.27111,390.92,97,2026-03-26,1895,95.96,built_up,0.023,0.0690166545114556,28.54_77.27,2,1,Other Thermal Source,0.8,80.0,70.99,Faridabad Industrial Site 0374,Refinery
17.67893,83.44196,378.97,98,2026-03-01,1923,96.62,agriculture,0.676,0.0567295795855736,17.68_83.44,4,3,Agricultural Burning,1.0,100.0,82.7,Visakhapatnam Industrial Site 0358,Thermal Power Plant
18.39846,72.18938,333.78,91,2026-06-20,1200,15.6,agriculture,0.676,71.62799725644972,18.4_72.19,2,3,Agricultural Burning,0.5,50.0,32.69,Mumbai Industrial Site 0722,Steel Plant
18.42401,73.69922,405.73,99,2026-03-30,2229,83.01,agriculture,0.676,0.0932994453351843,18.42_73.7,4,3,Agricultural Burning,1.0,100.0,74.25,Pune Industrial Site 0008,Thermal Power Plant
30.44577,74.45987,322.54,95,2026-06-10,567,6.62,built_up,0.023,101.34331065971126,30.45_74.46,2,1,Other Thermal Source,0.35,35.0,25.06,Ludhiana Industrial Site 0795,Chemical Plant
18.49589,73.79397,375.97,95,2026-06-17,1353,67.52,agriculture,0.676,0.0358651976152564,18.5_73.79,2,3,Agricultural Burning,0.8,80.0,71.87,Pune Industrial Site 0296,Textile Industry
17.74796,83.33978,409.33,96,2026-03-09,607,96.6,agriculture,0.676,0.0180694908610108,17.75_83.34,3,3,Agricultural Burning,1.0,100.0,89.41,Visakhapatnam Industrial Site 0022,Steel Plant
21.12279,81.13319,399.47,100,2026-08-18,863,82.05,agriculture,0.676,0.0291995410923481,21.12_81.13,3,3,Agricultural Burning,1.0,100.0,83.44,Raipur Industrial Site 0223,Cement Plant
22.55991,88.19297,372.43,97,2026-07-09,551,107.3,agriculture,0.278,0.0842796327711038,22.56_88.19,2,3,Agricultural Burning,0.8,80.0,71.32,Kolkata Industrial Site 0243,Cement Plant
17.67908,83.44202,378.43,92,2026-04-02,639,39.58,agriculture,0.676,0.0479360667974985,17.68_83.44,4,3,Agricultural Burning,1.0,100.0,69.4,Visakhapatnam Industrial Site 0358,Thermal Power Plant
28.41355,76.97323,381.91,82,2026-08-23,2027,61.29,built_up,0.023,6.046677701284239,28.41_76.97,1,1,Other Thermal Source,0.6,60.0,43.2,Gurugram Industrial Site 0327,Paper Mill
25.64107,86.36001,388.76,95,2026-07-21,1818,81.95,industrial,0.08,0.0346952691302058,25.64_86.36,1,0,Industrial Fire,0.8,80.0,64.09,Munger Industrial Site 0276,Textile Industry
26.02496,73.21192,377.73,91,2026-03-02,1886,91.6,built_up,0.023,0.057570383011269,26.02_73.21,2,1,Other Thermal Source,0.8,80.0,72.35,Jodhpur Industrial Site 0270,Industrial Estate
28.65392,77.09681,401.58,95,2026-07-07,1805,103.72,built_up,0.023,0.0519925706231542,28.65_77.1,2,1,Other Thermal Source,0.8,80.0,76.76,Gurugram Industrial Site 0375,Chemical Plant
25.5747,81.06983,337.18,85,2026-07-05,598,12.03,industrial,0.133,78.65108545407817,25.57_81.07,1,0,Other Thermal Source,0.5,50.0,17.9,Kanpur Industrial Site 0251,Power Plant
18.50577,73.79825,387.62,91,2026-02-24,200,86.03,agriculture,0.676,0.1010648752038679,18.51_73.8,2,3,Agricultural Burning,0.8,80.0,65.86,Pune Industrial Site 0152,Steel Plant
28.35875,77.1085,387.88,83,2026-07-01,1570,35.6,built_up,0.023,4.171979705428458,28.36_77.11,1,1,Other Thermal Source,0.8,80.0,36.5,Gurugram Industrial Site 0663,Cement Plant
30.80903,75.9582,335.62,82,2026-08-05,553,24.23,built_up,0.023,2.004220192617848,30.81_75.96,5,1,Other Thermal Source,1.0,100.0,57.13,Ludhiana Industrial Site 0267,Paper Mill
22.70814,75.80167,385.73,83,2026-01-31,514,76.02,agriculture,0.676,1.909870077178735,22.71_75.8,1,3,Agricultural Burning,0.8,80.0,50.69,Indore Industrial Site 0110,Industrial Estate
26.84125,75.89792,371.42,85,2026-02-27,1827,78.7,built_up,0.023,8.174500100440918,26.84_75.9,1,1,Other Thermal Source,0.6,60.0,46.6,Jaipur Industrial Site 0873,Cement Plant
20.88201,72.96509,408.85,100,2026-08-17,2344,38.41,agriculture,0.676,0.0561730193243838,20.88_72.97,1,3,Agricultural Burning,0.8,80.0,45.41,Surat Industrial Site 0352,Steel Plant
26.36394,80.19813,406.69,93,2026-02-15,1937,112.15,built_up,0.023,0.0190971620929826,26.36_80.2,5,1,Other Thermal Source,1.0,100.0,96.57,Kanpur Industrial Site 0155,Chemical Plant
27.048,78.28841,356.74,86,2026-02-08,909,36.89,built_up,0.023,22.76003424068109,27.05_78.29,1,1,Other Thermal Source,0.6,60.0,29.96,Agra Industrial Site 0714,Refinery
26.85194,80.766,365.91,82,2026-09-20,1877,16.0,built_up,0.023,2.3955235035794007,26.85_80.77,1,1,Other Thermal Source,0.7,70.0,30.96,Lucknow Industrial Site 0298,Thermal Power Plant
19.69156,73.82567,330.2,39,2026-06-06,1754,17.78,agriculture,0.676,11.935564497186688,19.69_73.83,1,3,Agricultural Burning,0.15,15.0,25.65,Nashik Industrial Site 0667,Paper Mill
19.49211,73.27101,389.75,96,2026-01-17,1090,29.44,agriculture,0.676,0.041294387027636,19.49_73.27,2,3,Agricultural Burning,0.8,80.0,58.87,Thane Industrial Site 0237,Paper Mill
10.71913,77.00122,405.69,91,2026-07-07,327,91.54,agriculture,0.676,0.0797502363630552,10.72_77.0,2,3,Agricultural Burning,0.8,80.0,68.0,Coimbatore Industrial Site 0120,Industrial Estate
21.04905,78.97943,331.93,65,2026-04-20,2295,15.87,agriculture,0.676,5.003505841156557,21.05_78.98,1,3,Agricultural Burning,0.35,35.0,28.67,Nagpur Industrial Site 0879,Manufacturing Unit
25.26311,75.79824,379.56,97,2026-04-06,562,81.86,industrial,0.012,0.0796806833558544,25.26_75.8,1,0,Industrial Fire,0.8,80.0,53.44,Kota Industrial Site 0137,Paper Mill
18.91515,72.71103,395.81,100,2026-02-06,1276,71.5,agriculture,0.676,0.0632797360928892,18.92_72.71,3,3,Agricultural Burning,1.0,100.0,71.75,Thane Industrial Site 0093,Cement Plant
26.26122,73.38815,409.75,100,2026-01-24,1456,28.96,built_up,0.023,0.0756512028985545,26.26_73.39,1,1,Other Thermal Source,0.8,80.0,38.46,Jodhpur Industrial Site 0318,Thermal Power Plant
25.60883,85.4471,391.08,97,2026-08-31,9,80.81,industrial,0.08,0.0739796472012985,25.61_85.45,1,0,Industrial Fire,0.8,80.0,53.9,Patna Industrial Site 0156,Textile Industry
27.36482,78.06697,388.77,94,2026-04-28,744,50.76,built_up,0.023,0.0317855627599862,27.36_78.07,2,1,Other Thermal Source,0.8,80.0,67.61,Agra Industrial Site 0042,Steel Plant
23.43495,77.37521,405.24,100,2026-02-18,308,32.71,agriculture,0.676,0.023755037360493,23.43_77.38,1,3,Agricultural Burning,0.8,80.0,51.75,Bhopal Industrial Site 0349,Manufacturing Unit
23.43768,85.41321,322.02,66,2026-03-10,1335,15.49,agriculture,0.607,1.0738250379841765,23.44_85.41,1,3,Agricultural Burning,0.55,55.0,31.23,Ranchi Industrial Site 0307,Paper Mill
19.06491,72.78293,392.6,94,2026-02-05,39,69.29,agriculture,0.676,0.0400370091286649,19.06_72.78,1,3,Agricultural Burning,0.8,80.0,59.45,Mumbai Industrial Site 0002,Steel Plant
26.55474,80.86908,339.83,70,2026-02-07,683,5.32,built_up,0.023,16.2131079912088,26.55_80.87,1,1,Other Thermal Source,0.2,20.0,15.95,Lucknow Industrial Site 0202,Steel Plant
22.61718,86.10825,404.63,92,2026-02-12,854,57.37,agriculture,0.278,0.0288813382651019,22.62_86.11,3,3,Agricultural Burning,1.0,100.0,76.53,Jamshedpur Industrial Site 0260,Industrial Estate
23.24729,77.44674,360.06,89,2026-04-14,757,42.93,agriculture,0.676,9.02429296863188,23.25_77.45,1,3,Agricultural Burning,0.6,60.0,35.9,Bhopal Industrial Site 1021,Power Plant
17.71809,83.46175,391.8,98,2026-03-27,1082,98.45,agriculture,0.676,0.0518976935912567,17.72_83.46,2,3,Agricultural Burning,0.8,80.0,75.41,Visakhapatnam Industrial Site 0166,Textile Industry
25.34455,76.05052,319.18,54,2026-03-11,1033,14.22,industrial,0.012,11.613029117788065,25.34_76.05,1,0,Other Thermal Source,0.35,35.0,23.05,Kota Industrial Site 0521,Power Plant
23.188,77.60396,373.78,98,2026-09-06,1504,29.66,agriculture,0.676,0.0468309513037883,23.19_77.6,1,3,Agricultural Burning,0.8,80.0,45.49,Bhopal Industrial Site 0061,Power Plant
27.81889,73.3772,383.64,97,2026-03-11,2020,44.58,built_up,0.023,0.0508423622583054,27.82_73.38,2,1,Other Thermal Source,0.8,80.0,60.94,Bikaner Industrial Site 0269,Manufacturing Unit
18.42396,73.96682,390.55,100,2026-01-19,577,103.47,agriculture,0.676,0.0282995583002193,18.42_73.97,2,3,Agricultural Burning,0.8,80.0,82.93,Pune Industrial Site 0248,Thermal Power Plant
20.45102,85.91283,406.84,93,2026-03-03,2055,79.52,agriculture,0.278,0.0673084816351609,20.45_85.91,2,3,Agricultural Burning,0.8,80.0,67.04,Bhubaneswar Industrial Site 0309,Manufacturing Unit
29.63593,76.90423,384.81,94,2026-09-10,913,112.23,built_up,0.023,0.0113198233205981,29.64_76.9,1,1,Other Thermal Source,0.8,80.0,75.79,Panipat Industrial Site 0287,Paper Mill
26.72395,80.7484,327.41,41,2026-07-24,764,4.39,built_up,0.023,5.949128852613965,26.72_80.75,1,1,Other Thermal Source,0.0,0.0,20.12,Lucknow Industrial Site 0778,Thermal Power Plant
23.92956,86.40591,347.0,41,2026-09-13,1517,7.25,agriculture,0.278,20.087366506521175,23.93_86.41,1,3,Other Thermal Source,0.0,0.0,16.51,Bokaro Industrial Site 0565,Chemical Plant
22.56004,88.19275,397.85,97,2026-06-21,968,39.08,agriculture,0.278,0.0933060480353385,22.56_88.19,2,3,Agricultural Burning,0.8,80.0,52.43,Kolkata Industrial Site 0243,Cement Plant
17.69325,72.81814,339.48,80,2026-03-03,1266,14.75,agriculture,0.676,107.08987328992151,17.69_72.82,3,3,Agricultural Burning,0.7,70.0,36.35,Pune Industrial Site 0488,Thermal Power Plant
21.00506,79.24392,389.2,97,2026-07-28,2151,50.2,agriculture,0.676,0.0348547069986705,21.01_79.24,1,3,Agricultural Burning,0.8,80.0,55.02,Nagpur Industrial Site 0015,Chemical Plant
29.38113,78.11558,321.58,82,2026-05-18,575,7.58,built_up,0.023,75.13235144183463,29.38_78.12,1,1,Other Thermal Source,0.35,35.0,15.08,Delhi Industrial Site 0097,Paper Mill
18.92553,72.95755,389.64,90,2026-04-02,1553,13.09,agriculture,0.676,9.0692176908535,18.93_72.96,1,3,Agricultural Burning,0.5,50.0,23.75,Mumbai Industrial Site 0482,Steel Plant
21.1319,81.5642,375.12,96,2026-09-08,343,38.31,agriculture,0.676,0.029887664679124,21.13_81.56,1,3,Agricultural Burning,0.8,80.0,52.38,Raipur Industrial Site 0079,Manufacturing Unit
29.13878,77.01391,379.31,100,2026-03-19,1211,67.29,built_up,0.023,0.0277499999994226,29.14_77.01,3,1,Other Thermal Source,1.0,100.0,79.88,Panipat Industrial Site 0143,Cement Plant
20.25414,86.14769,341.61,44,2026-05-15,1087,0.75,agriculture,0.278,19.683355080130557,20.25_86.15,1,3,Other Thermal Source,0.0,0.0,12.8,Bhubaneswar Industrial Site 0261,Power Plant
29.49828,78.4192,328.45,83,2026-06-01,2399,14.1,built_up,0.023,108.3964385235946,29.5_78.42,5,1,Other Thermal Source,0.7,70.0,39.43,Delhi Industrial Site 0097,Paper Mill
26.02487,73.21215,379.74,96,2026-03-27,43,90.76,built_up,0.023,0.0816284068198732,26.02_73.21,2,1,Other Thermal Source,0.8,80.0,67.63,Jodhpur Industrial Site 0270,Industrial Estate
26.82696,75.66385,403.28,100,2026-03-24,1938,31.5,built_up,0.023,0.0390398219772009,26.83_75.66,2,1,Other Thermal Source,0.8,80.0,59.95,Jaipur Industrial Site 0009,Manufacturing Unit
21.52246,81.39845,354.28,96,2026-09-18,538,17.24,agriculture,0.676,12.322422567875918,21.52_81.4,1,3,Agricultural Burning,0.5,50.0,25.07,Raipur Industrial Site 1087,Paper Mill
22.8743,72.58073,372.23,99,2026-01-10,88,40.81,agriculture,0.676,5.504987675625472,22.87_72.58,1,3,Agricultural Burning,0.6,60.0,37.53,Ahmedabad Industrial Site 0007,Paper Mill
16.25398,80.31175,396.1,95,2026-09-02,361,54.77,agriculture,0.676,0.0409347773897289,16.25_80.31,1,3,Agricultural Burning,0.8,80.0,55.04,Vijayawada Industrial Site 0215,Chemical Plant
24.49376,84.74033,303.69,64,2026-05-05,940,9.29,agriculture,0.676,11.515342331941817,24.49_84.74,1,3,Other Thermal Source,0.2,20.0,19.75,Gaya Industrial Site 0370,Industrial Estate
22.52577,75.77527,344.4,75,2026-01-07,447,9.97,agriculture,0.676,1.946703936658104,22.53_75.78,1,3,Other Thermal Source,0.4,40.0,27.13,Indore Industrial Site 0302,Steel Plant
17.71777,83.46184,406.18,99,2026-05-01,906,67.29,agriculture,0.676,0.028881338266663,17.72_83.46,2,3,Agricultural Burning,0.8,80.0,73.3,Visakhapatnam Industrial Site 0166,Textile Industry
19.72469,74.01288,343.76,70,2026-09-04,896,9.78,agriculture,0.676,15.010307431982532,19.72_74.01,1,3,Other Thermal Source,0.2,20.0,19.17,Nashik Industrial Site 0763,Cement Plant
22.61695,86.10788,394.87,94,2026-08-13,1339,99.29,agriculture,0.278,0.0688289510312005,22.62_86.11,3,3,Agricultural Burning,1.0,100.0,78.24,Jamshedpur Industrial Site 0260,Industrial Estate
23.42796,86.13598,372.04,94,2026-05-15,448,62.89,agriculture,0.278,0.0139082601354054,23.43_86.14,5,3,Agricultural Burning,1.0,100.0,84.75,Bokaro Industrial Site 0133,Cement Plant
22.73724,86.38117,409.97,97,2026-03-16,757,42.44,agriculture,0.278,0.0373131746168479,22.74_86.38,2,3,Agricultural Burning,0.8,80.0,64.04,Jamshedpur Industrial Site 0068,Thermal Power Plant
22.18547,70.73687,353.31,96,2026-07-18,666,70.68,agriculture,0.676,4.920296588073112,22.19_70.74,1,3,Agricultural Burning,0.8,80.0,46.75,Rajkot Industrial Site 0690,Industrial Estate
16.39204,80.59007,392.45,96,2026-09-20,2103,65.05,agriculture,0.676,0.0408142034094218,16.39_80.59,2,3,Agricultural Burning,0.8,80.0,70.1,Vijayawada Industrial Site 0071,Power Plant
30.8091,75.95854,342.5,82,2026-07-16,1222,13.19,built_up,0.023,1.9764615240878176,30.81_75.96,5,1,Other Thermal Source,0.8999999999999999,90.0,50.94,Ludhiana Industrial Site 0267,Paper Mill
30.11867,76.7154,336.9,95,2026-08-31,2347,21.52,built_up,0.023,57.53967881904889,30.12_76.72,3,1,Other Thermal Source,0.8,80.0,42.94,Panipat Industrial Site 0287,Paper Mill
28.46419,77.14476,402.9,96,2026-09-13,1296,109.28,built_up,0.023,0.062830314339292,28.46_77.14,1,1,Other Thermal Source,0.8,80.0,63.5,Delhi Industrial Site 0385,Chemical Plant
26.1188,76.87812,320.64,82,2026-05-04,529,20.42,built_up,0.023,116.30230448034976,26.12_76.88,2,1,Other Thermal Source,0.6,60.0,33.18,Kota Industrial Site 0521,Power Plant
28.65993,76.8285,341.7,77,2026-06-07,2180,15.06,built_up,0.023,17.390347186426897,28.66_76.83,1,1,Other Thermal Source,0.35,35.0,22.39,Delhi Industrial Site 0577,Paper Mill
21.23417,79.13307,373.86,92,2026-06-07,307,103.47,agriculture,0.676,0.0593408948363922,21.23_79.13,1,3,Agricultural Burning,0.8,80.0,62.88,Nagpur Industrial Site 0207,Paper Mill
19.29206,72.91399,402.09,92,2026-05-06,1216,33.73,agriculture,0.676,0.0272119844919537,19.29_72.91,4,3,Agricultural Burning,1.0,100.0,72.45,Thane Industrial Site 0285,Chemical Plant
10.85416,77.11414,406.24,93,2026-01-23,908,115.78,agriculture,0.676,0.0263142584918274,10.85_77.11,2,3,Agricultural Burning,0.8,80.0,85.82,Coimbatore Industrial Site 0072,Steel Plant
12.88905,77.27724,377.63,99,2026-05-21,2271,61.97,agriculture,0.676,0.0781506218791611,12.89_77.28,2,3,Agricultural Burning,0.8,80.0,60.27,Bengaluru Industrial Site 0197,Paper Mill
26.36198,80.59423,392.87,99,2026-03-18,1158,25.0,built_up,0.023,0.0635420467093066,26.36_80.59,2,1,Other Thermal Source,0.8,80.0,51.59,Kanpur Industrial Site 0299,Manufacturing Unit
31.63788,76.92563,331.47,95,2026-01-10,1333,22.14,built_up,0.023,108.79128341429217,31.64_76.93,1,1,Other Thermal Source,0.6,60.0,22.17,Ludhiana Industrial Site 0555,Chemical Plant
26.24621,80.31888,397.83,95,2026-06-19,1144,103.0,built_up,0.023,0.0109884393792229,26.25_80.32,2,1,Other Thermal Source,0.8,80.0,85.46,Kanpur Industrial Site 0395,Chemical Plant
20.43578,86.04489,315.47,51,2026-06-06,635,10.0,agriculture,0.278,14.689108953877282,20.44_86.04,1,3,Agricultural Burning,0.35,35.0,19.5,Bhubaneswar Industrial Site 0309,Manufacturing Unit
30.82303,75.87506,389.71,91,2026-09-13,1721,100.95,built_up,0.023,0.0250427414632546,30.82_75.88,2,1,Other Thermal Source,0.8,80.0,82.97,Ludhiana Industrial Site 0219,Manufacturing Unit
23.42776,86.13606,395.43,91,2026-04-30,735,29.88,agriculture,0.278,0.0344815385390796,23.43_86.14,5,3,Agricultural Burning,1.0,100.0,70.71,Bokaro Industrial Site 0133,Cement Plant
17.57516,83.29414,395.04,99,2026-01-09,906,105.18,agriculture,0.676,0.0235466558130109,17.58_83.29,2,3,Agricultural Burning,0.8,80.0,84.22,Visakhapatnam Industrial Site 0118,Thermal Power Plant
27.12209,75.78112,377.7,100,2026-03-04,1698,111.96,built_up,0.023,0.0501960606018706,27.12_75.78,4,1,Other Thermal Source,1.0,100.0,88.12,Jaipur Industrial Site 0249,Manufacturing Unit
25.71691,85.30182,375.91,92,2026-06-06,1239,92.46,industrial,0.028,0.0648376834864441,25.72_85.3,2,0,Industrial Fire,0.8,80.0,70.83,Patna Industrial Site 0060,Industrial Estate
25.19593,75.92394,381.66,97,2026-05-09,402,38.07,industrial,0.012,0.0413093028267998,25.2_75.92,2,0,Industrial Fire,0.8,80.0,61.35,Kota Industrial Site 0233,Cement Plant
29.58009,76.79118,398.67,92,2026-04-08,153,76.63,built_up,0.023,0.0530133954770001,29.58_76.79,1,1,Other Thermal Source,0.8,80.0,57.65,Panipat Industrial Site 0383,Cement Plant
25.37284,85.35154,314.33,66,2026-05-26,2394,15.74,agriculture,0.278,10.924279675150483,25.37_85.35,1,3,Agricultural Burning,0.35,35.0,24.67,Patna Industrial Site 0780,Industrial Estate
29.367,77.01919,388.78,93,2026-03-07,1511,107.73,built_up,0.023,0.0397435806143393,29.37_77.02,3,1,Other Thermal Source,1.0,100.0,87.39,Panipat Industrial Site 0335,Chemical Plant
25.53691,85.26777,400.48,91,2026-05-11,1845,68.5,industrial,0.081,0.0299905485112028,25.54_85.27,2,0,Industrial Fire,0.8,80.0,73.38,Patna Industrial Site 0348,Thermal Power Plant
18.51194,73.95818,409.26,91,2026-08-27,1552,87.27,agriculture,0.676,0.0389924531160174,18.51_73.96,3,3,Agricultural Burning,1.0,100.0,83.12,Pune Industrial Site 0200,Industrial Estate
23.45293,86.91424,372.15,99,2026-03-27,194,39.76,agriculture,0.278,0.0476783441413014,23.45_86.91,2,3,Agricultural Burning,0.8,80.0,60.48,Asansol Industrial Site 0177,Paper Mill
25.56904,85.16407,379.48,99,2026-03-13,1018,116.64,agriculture,0.625,0.0501592284633533,25.57_85.16,2,3,Agricultural Burning,0.8,80.0,80.03,Patna Industrial Site 0300,Industrial Estate
16.92876,82.35765,340.87,83,2026-03-20,1681,18.06,agriculture,0.676,105.86056885883649,16.93_82.36,2,3,Agricultural Burning,0.5,50.0,32.8,Visakhapatnam Industrial Site 1126,Textile Industry
23.02119,72.8461,369.09,96,2026-07-12,1664,45.33,agriculture,0.676,6.282551461826871,23.02_72.85,1,3,Agricultural Burning,0.6,60.0,38.25,Ahmedabad Industrial Site 0727,Paper Mill
20.16205,85.84279,408.07,99,2026-06-14,708,72.24,agriculture,0.607,0.0251654405890219,20.16_85.84,3,3,Agricultural Burning,1.0,100.0,81.67,Bhubaneswar Industrial Site 0021,Power Plant
20.45576,73.05614,375.52,93,2026-03-21,954,49.44,agriculture,0.676,0.0437430142995136,20.46_73.06,1,3,Agricultural Burning,0.8,80.0,52.42,Vapi Industrial Site 0048,Thermal Power Plant
