latitude,longitude,brightness,confidence,acq_date,acq_time,frp,land_cover,vegetation_index,distance_to_industry_km,location_key,persistence_count,land_cover_code,source_class,classification_confidence,confidence_percent,risk_score,nearest_industry,industry_type
21.09401,78.76606,376.75,98,2026-09-01,1437,73.83,industrial,0.2,0.047223945196269955,21.09_78.77,8,0,Persistent Industrial Thermal Source,1.0,100.0,74.71,Nagpur Industrial Site 0063,Cement Plant
28.06925,73.34707,399.31,93,2026-04-08,547,39.79,built_up,0.023,0.010233694347421546,28.07_73.35,8,1,Other Thermal Source,1.0,100.0,71.92,Bikaner Industrial Site 0029,Manufacturing Unit
20.10555,73.84163,352.11,88,2026-05-13,884,15.41,industrial,0.2,3.177628932647636,20.11_73.84,1,0,Industrial Fire,0.7,70.0,26.55,Nashik Industrial Site 1003,Cement Plant
21.98477,70.63915,376.86,100,2026-07-15,2170,44.94,industrial,0.2,0.029493433167531995,21.98_70.64,3,0,Persistent Industrial Thermal Source,1.0,100.0,56.89,Rajkot Industrial Site 0066,Textile Industry
18.29274,73.87481,376.41,89,2026-01-26,2289,64.84,industrial,0.2,5.824203424718255,18.29_73.87,1,0,Other Thermal Source,0.6,60.0,41.61,Pune Industrial Site 0824,Refinery
19.42381,86.70899,330.5,92,2026-02-03,761,7.08,agriculture,0.278,103.87696958997253,19.42_86.71,5,3,Other Thermal Source,0.55,55.0,18.25,Bhubaneswar Industrial Site 1029,Manufacturing Unit
17.44305,83.44462,346.88,73,2026-07-30,257,2.54,agriculture,0.676,11.272193134984812,17.44_83.44,1,3,Other Thermal Source,0.2,20.0,12.19,Visakhapatnam Industrial Site 1030,Industrial Estate
26.00895,73.29199,382.83,93,2026-02-18,1243,67.51,built_up,0.167,0.052499597141716904,26.01_73.29,8,1,Other Thermal Source,1.0,100.0,71.39,Jodhpur Industrial Site 0174,Refinery
26.36185,80.5939,380.75,91,2026-08-19,1304,119.33,built_up,0.023,0.071463658596516,26.36_80.59,8,1,Other Thermal Source,1.0,100.0,79.11,Kanpur Industrial Site 0299,Manufacturing Unit
28.2178,77.20398,407.32,93,2026-04-16,53,96.86,built_up,0.023,0.048192411227572486,28.22_77.2,8,1,Other Thermal Source,1.0,100.0,79.91,Faridabad Industrial Site 0086,Textile Industry
25.71722,85.3019,375.67,95,2026-05-04,2046,94.8,industrial,0.028,0.042543564729927055,25.72_85.3,8,0,Persistent Industrial Thermal Source,1.0,100.0,80.97,Patna Industrial Site 0060,Industrial Estate
28.50016,77.30676,401.94,98,2026-01-13,1965,55.84,built_up,0.023,0.04638153296251298,28.5_77.31,8,1,Other Thermal Source,1.0,100.0,69.59,Delhi Industrial Site 0337,Paper Mill
25.69097,85.01271,351.19,93,2026-06-08,987,60.56,built_up,0.04,4.153409682008121,25.69_85.01,1,1,Other Thermal Source,0.8,80.0,41.67,Patna Industrial Site 1068,Thermal Power Plant
18.77108,73.54609,376.96,98,2026-03-29,1919,35.66,industrial,0.2,0.025817941435689058,18.77_73.55,8,0,Persistent Industrial Thermal Source,1.0,100.0,68.19,Pune Industrial Site 0392,Steel Plant
19.18295,72.97808,380.98,92,2026-01-16,1898,118.63,industrial,0.2,0.05824063272311849,19.18_72.98,8,0,Persistent Industrial Thermal Source,1.0,100.0,81.84,Mumbai Industrial Site 0386,Textile Industry
27.55433,77.94294,329.64,91,2026-07-07,385,8.2,built_up,0.023,9.552208108646623,27.55_77.94,5,1,Other Thermal Source,0.55,55.0,25.39,Agra Industrial Site 0090,Industrial Estate
19.80379,75.42523,400.71,99,2026-08-27,607,117.32,industrial,0.2,0.07654977204396851,19.8_75.43,4,0,Persistent Industrial Thermal Source,1.0,100.0,64.7,Aurangabad Industrial Site 0092,Steel Plant
31.0786,75.705,329.8,61,2026-03-26,811,10.45,built_up,0.023,10.497773519699864,31.08_75.7,1,1,Other Thermal Source,0.35,35.0,17.61,Ludhiana Industrial Site 0171,Power Plant
21.17627,81.53061,359.34,96,2026-03-08,2365,39.71,industrial,0.2,6.1589375018502865,21.18_81.53,1,0,Other Thermal Source,0.6,60.0,33.62,Raipur Industrial Site 0079,Manufacturing Unit
28.37524,77.40397,351.89,94,2026-08-26,1889,48.1,built_up,0.023,6.373025729870546,28.38_77.4,1,1,Other Thermal Source,0.6,60.0,36.09,Noida Industrial Site 0520,Industrial Estate
21.33567,81.37984,365.37,92,2026-02-23,31,58.09,industrial,0.2,3.5745343632425466,21.34_81.38,1,0,Industrial Fire,0.8,80.0,41.42,Raipur Industrial Site 1039,Manufacturing Unit
22.0101,73.48869,319.54,59,2026-05-08,1168,15.06,industrial,0.2,17.760154358705346,22.01_73.49,1,0,Other Thermal Source,0.35,35.0,19.01,Vadodara Industrial Site 0545,Chemical Plant
23.60184,87.03605,406.63,92,2026-07-11,2003,30.39,agriculture,0.278,0.036138981723596274,23.6_87.04,8,3,Agricultural Burning,1.0,100.0,64.18,Asansol Industrial Site 0321,Power Plant
20.88222,72.9652,375.63,95,2026-01-09,1394,35.09,industrial,0.2,0.0712564670753428,20.88_72.97,5,0,Persistent Industrial Thermal Source,1.0,100.0,46.5,Surat Industrial Site 0352,Steel Plant
22.83596,75.58967,308.82,40,2026-06-03,390,11.89,industrial,0.2,10.24317442414256,22.84_75.59,1,0,Other Thermal Source,0.15,15.0,18.71,Indore Industrial Site 0974,Refinery
21.185,72.66969,314.58,41,2026-02-01,1559,16.06,industrial,0.2,4.723649309802676,21.18_72.67,1,0,Industrial Fire,0.35,35.0,25.84,Surat Industrial Site 0784,Refinery
10.69175,77.09687,336.05,85,2026-04-15,59,5.85,industrial,0.2,11.122703864334214,10.69_77.1,5,0,Other Thermal Source,0.55,55.0,23.1,Coimbatore Industrial Site 0120,Industrial Estate
23.43307,85.40407,387.03,96,2026-09-14,1295,72.48,agriculture,0.607,0.06518828805798826,23.43_85.4,8,3,Agricultural Burning,1.0,100.0,69.47,Ranchi Industrial Site 0307,Paper Mill
27.79697,77.76026,320.28,88,2026-09-19,1183,16.87,built_up,0.023,36.59942761309369,27.8_77.76,5,1,Other Thermal Source,0.7,70.0,28.02,Agra Industrial Site 0090,Industrial Estate
11.88995,78.4363,322.87,89,2026-07-23,276,4.71,industrial,0.2,133.6990089542665,11.89_78.44,5,0,Other Thermal Source,0.55,55.0,15.5,Bengaluru Industrial Site 0341,Power Plant
12.19367,78.51054,339.16,90,2026-01-25,1036,17.14,industrial,0.2,114.1497162056163,12.19_78.51,5,0,Other Thermal Source,0.7,70.0,25.04,Bengaluru Industrial Site 0341,Power Plant
23.61471,85.32398,388.08,98,2026-03-09,1057,78.07,agriculture,0.607,8.679110513467405,23.61_85.32,1,3,Agricultural Burning,0.6,60.0,43.23,Ranchi Industrial Site 0259,Manufacturing Unit
22.91088,85.97034,377.12,91,2026-02-13,265,76.71,agriculture,0.278,16.619991450566797,22.91_85.97,1,3,Agricultural Burning,0.6,60.0,39.94,Jamshedpur Industrial Site 0452,Steel Plant
21.93982,76.53397,331.64,88,2026-01-23,1974,20.38,industrial,0.2,86.95871505100804,21.94_76.53,5,0,Other Thermal Source,0.8,80.0,28.08,Indore Industrial Site 0494,Refinery
25.15295,86.56204,372.19,95,2026-01-28,975,59.95,agriculture,0.278,0.021808039801908725,25.15_86.56,8,3,Agricultural Burning,1.0,100.0,76.78,Munger Industrial Site 0132,Steel Plant
17.57506,83.29416,383.01,92,2026-04-07,1567,116.08,agriculture,0.676,0.02555411904068117,17.58_83.29,7,3,Agricultural Burning,1.0,100.0,82.97,Visakhapatnam Industrial Site 0118,Thermal Power Plant
28.63808,77.37277,387.03,93,2026-04-22,686,117.19,built_up,0.023,0.06249605587530735,28.64_77.37,8,1,Other Thermal Source,1.0,100.0,80.44,Noida Industrial Site 0280,Industrial Estate
20.20225,80.4907,340.07,85,2026-03-12,886,11.53,industrial,0.2,124.6275772461394,20.2_80.49,5,0,Other Thermal Source,0.7,70.0,20.03,Raipur Industrial Site 0223,Cement Plant
22.67384,88.27794,405.39,98,2026-01-10,1086,62.55,agriculture,0.278,0.05862019191385625,22.67_88.28,8,3,Agricultural Burning,1.0,100.0,68.13,Kolkata Industrial Site 0387,Paper Mill
28.50628,76.78175,306.31,66,2026-09-17,1054,11.09,built_up,0.023,6.472820311982026,28.51_76.78,1,1,Other Thermal Source,0.35,35.0,20.62,Gurugram Industrial Site 0567,Paper Mill
27.44499,77.96886,384.09,91,2026-02-04,271,112.58,built_up,0.023,0.03601945724194349,27.44_77.97,2,1,Other Thermal Source,0.8,80.0,72.61,Agra Industrial Site 0186,Textile Industry
23.66798,86.28865,381.45,85,2026-02-03,854,50.97,agriculture,0.278,4.243091406839561,23.67_86.29,1,3,Agricultural Burning,0.8,80.0,38.57,Asansol Industrial Site 0897,Paper Mill
20.45278,72.83099,376.83,96,2026-09-08,2098,84.54,industrial,0.2,0.029136178541110995,20.45_72.83,8,0,Persistent Industrial Thermal Source,1.0,100.0,82.11,Vapi Industrial Site 0384,Refinery
19.88712,73.86915,376.58,96,2026-06-08,95,53.64,industrial,0.2,0.05721616642144613,19.89_73.87,8,0,Persistent Industrial Thermal Source,1.0,100.0,65.91,Nashik Industrial Site 0091,Power Plant
23.16519,72.11013,376.35,98,2026-02-06,1245,98.28,industrial,0.2,0.0739796472009494,23.17_72.11,3,0,Persistent Industrial Thermal Source,1.0,100.0,60.25,Ahmedabad Industrial Site 0247,Paper Mill
25.19608,75.92379,393.59,98,2026-02-28,2042,108.49,agriculture,0.424,0.032266460915212854,25.2_75.92,8,3,Agricultural Burning,1.0,100.0,86.65,Kota Industrial Site 0233,Cement Plant
23.05678,77.24096,394.39,98,2026-07-09,426,28.03,industrial,0.2,0.06415953631364242,23.06_77.24,8,0,Persistent Industrial Thermal Source,1.0,100.0,55.91,Bhopal Industrial Site 0205,Chemical Plant
24.92813,84.88091,388.73,99,2026-03-05,1128,45.59,agriculture,0.355,0.021322403711014327,24.93_84.88,8,3,Agricultural Burning,1.0,100.0,72.59,Gaya Industrial Site 0226,Textile Industry
23.00689,86.28392,400.43,95,2026-07-03,503,44.62,agriculture,0.278,0.03833921360711701,23.01_86.28,8,3,Agricultural Burning,1.0,100.0,68.4,Jamshedpur Industrial Site 0116,Textile Industry
20.8429,79.06802,381.08,96,2026-05-23,1159,104.48,industrial,0.2,0.037967841654848136,20.84_79.07,8,0,Persistent Industrial Thermal Source,1.0,100.0,84.35,Nagpur Industrial Site 0303,Cement Plant
23.68488,86.95704,390.28,96,2026-08-27,300,118.22,agriculture,0.278,0.049603464596317794,23.68_86.96,5,3,Agricultural Burning,1.0,100.0,74.08,Asansol Industrial Site 0129,Manufacturing Unit
24.89594,84.95911,310.69,67,2026-06-06,15,8.22,built_up,0.188,9.33627756841546,24.9_84.96,1,1,Other Thermal Source,0.2,20.0,16.92,Gaya Industrial Site 0562,Steel Plant
28.48289,77.54376,379.5,99,2026-04-11,500,96.62,built_up,0.023,0.0628401185550425,28.48_77.54,8,1,Other Thermal Source,1.0,100.0,75.85,Noida Industrial Site 0136,Textile Industry
20.52826,72.97655,370.55,85,2026-09-01,887,34.51,industrial,0.2,11.301869993111294,20.53_72.98,1,0,Other Thermal Source,0.6,60.0,28.59,Vapi Industrial Site 0096,Textile Industry
29.51853,77.17041,303.7,60,2026-06-02,1271,4.17,built_up,0.023,7.973838572858337,29.52_77.17,1,1,Other Thermal Source,0.2,20.0,15.11,Panipat Industrial Site 1199,Manufacturing Unit
24.24676,87.5714,336.39,82,2026-01-01,343,22.68,agriculture,0.278,63.83872809431004,24.25_87.57,5,3,Agricultural Burning,0.8,80.0,29.94,Durgapur Industrial Site 0272,Steel Plant
12.884,80.27909,384.06,94,2026-06-19,734,36.98,agriculture,0.676,0.03579642440268007,12.88_80.28,8,3,Agricultural Burning,1.0,100.0,66.52,Chennai Industrial Site 0100,Industrial Estate
27.08054,74.01363,334.21,83,2026-03-19,1239,3.87,built_up,0.023,94.35002200411502,27.08_74.01,5,1,Other Thermal Source,0.55,55.0,16.72,Bikaner Industrial Site 1133,Cement Plant
12.96123,80.21676,392.45,94,2026-02-05,1813,102.96,agriculture,0.676,0.08601604792172145,12.96_80.22,8,3,Agricultural Burning,1.0,100.0,73.86,Chennai Industrial Site 0052,Steel Plant
28.48293,77.54386,377.37,95,2026-06-22,1867,105.58,built_up,0.023,0.06307496254448787,28.48_77.54,8,1,Other Thermal Source,1.0,100.0,77.73,Noida Industrial Site 0136,Textile Industry
27.0698,73.69622,337.37,81,2026-01-18,662,23.4,built_up,0.023,84.92618661216315,27.07_73.7,5,1,Other Thermal Source,0.8,80.0,29.31,Bikaner Industrial Site 0125,Chemical Plant
18.71609,73.90304,399.46,94,2026-07-19,1233,32.55,industrial,0.2,0.07142916841187516,18.72_73.9,8,0,Persistent Industrial Thermal Source,1.0,100.0,55.76,Pune Industrial Site 0104,Refinery
23.33764,87.47446,356.68,86,2026-07-07,951,43.92,agriculture,0.278,18.61715249497091,23.34_87.47,1,3,Agricultural Burning,0.6,60.0,29.88,Durgapur Industrial Site 0032,Steel Plant
12.88887,77.27697,385.74,91,2026-08-22,1254,112.98,industrial,0.2,0.058609681794431975,12.89_77.28,8,0,Persistent Industrial Thermal Source,1.0,100.0,80.5,Bengaluru Industrial Site 0197,Paper Mill
12.20423,81.41169,338.09,89,2026-03-17,1350,4.37,agriculture,0.676,121.71627459690964,12.2_81.41,5,3,Other Thermal Source,0.55,55.0,15.52,Chennai Industrial Site 0868,Thermal Power Plant
23.44554,73.86457,336.0,90,2026-07-18,952,12.1,industrial,0.2,99.74625911256418,23.45_73.86,5,0,Other Thermal Source,0.7,70.0,21.79,Ahmedabad Industrial Site 0055,Chemical Plant
21.2993,72.57106,388.0,93,2026-09-02,11,70.85,industrial,0.2,5.836461697791657,21.3_72.57,1,0,Other Thermal Source,0.6,60.0,43.33,Surat Industrial Site 1168,Thermal Power Plant
28.69387,77.24279,409.76,100,2026-09-14,331,25.79,built_up,0.023,0.050733193276287086,28.69_77.24,8,1,Other Thermal Source,1.0,100.0,58.83,Gurugram Industrial Site 0183,Cement Plant
18.08042,72.03551,333.75,82,2026-07-19,477,14.99,industrial,0.2,108.31024803844932,18.08_72.04,5,0,Other Thermal Source,0.7,70.0,23.64,Mumbai Industrial Site 0722,Steel Plant
24.61839,87.09701,328.29,80,2026-03-26,376,5.47,agriculture,0.278,72.75050630795985,24.62_87.1,5,3,Other Thermal Source,0.55,55.0,19.08,Asansol Industrial Site 0609,Manufacturing Unit
17.2462,81.3434,337.88,84,2026-05-22,639,23.82,agriculture,0.676,76.10954541887733,17.25_81.34,5,3,Agricultural Burning,0.8,80.0,29.95,Vijayawada Industrial Site 0599,Manufacturing Unit
21.36637,72.01882,337.19,82,2026-01-03,2389,21.18,industrial,0.2,58.15213725401646,21.37_72.02,5,0,Other Thermal Source,0.8,80.0,29.81,Surat Industrial Site 0544,Refinery
28.21784,77.20415,375.91,92,2026-02-27,546,106.89,built_up,0.023,0.02999054851082336,28.22_77.2,8,1,Other Thermal Source,1.0,100.0,86.81,Faridabad Industrial Site 0086,Textile Industry
22.24211,70.82414,385.18,97,2026-08-31,1975,116.59,industrial,0.2,0.05529983905931776,22.24_70.82,8,0,Persistent Industrial Thermal Source,1.0,100.0,82.24,Rajkot Industrial Site 0162,Steel Plant
11.04407,76.81398,379.94,91,2026-01-07,1270,39.05,industrial,0.2,0.032361783016302464,11.04_76.81,8,0,Persistent Industrial Thermal Source,1.0,100.0,68.03,Coimbatore Industrial Site 0312,Steel Plant
23.60889,87.32714,376.18,94,2026-05-04,456,40.99,agriculture,0.278,0.07999704619561962,23.61_87.33,8,3,Agricultural Burning,1.0,100.0,57.63,Durgapur Industrial Site 0368,Thermal Power Plant
12.11171,79.34741,335.82,90,2026-03-02,1967,11.78,agriculture,0.676,91.05918854023716,12.11_79.35,5,3,Agricultural Burning,0.7,70.0,22.01,Chennai Industrial Site 0244,Refinery
23.07584,73.04594,383.29,96,2026-04-27,2038,66.22,industrial,0.2,0.04364431921749043,23.08_73.05,8,0,Persistent Industrial Thermal Source,1.0,100.0,73.34,Ahmedabad Industrial Site 0055,Chemical Plant
23.16483,72.11021,377.75,92,2026-05-24,2048,29.59,industrial,0.2,0.03610487224741251,23.16_72.11,5,0,Persistent Industrial Thermal Source,1.0,100.0,53.75,Ahmedabad Industrial Site 0247,Paper Mill
23.04516,85.42916,369.43,93,2026-07-04,85,23.47,agriculture,0.607,12.97708268006362,23.05_85.43,1,3,Agricultural Burning,0.6,60.0,24.48,Ranchi Industrial Site 0643,Cement Plant
10.92666,77.24946,369.14,91,2026-05-14,753,68.59,industrial,0.2,6.043471325396753,10.93_77.25,1,0,Other Thermal Source,0.6,60.0,42.5,Coimbatore Industrial Site 1128,Thermal Power Plant
9.91531,76.32447,327.93,50,2026-09-16,1430,16.7,industrial,0.2,2.7797844155618687,9.92_76.32,1,0,Industrial Fire,0.55,55.0,27.87,Kochi Industrial Site 0889,Manufacturing Unit
30.74917,75.82715,389.32,91,2026-02-17,1904,56.29,built_up,0.023,0.06575286229547898,30.75_75.83,8,1,Other Thermal Source,1.0,100.0,64.56,Ludhiana Industrial Site 0123,Cement Plant
19.17501,73.12025,398.73,96,2026-07-24,1905,111.14,industrial,0.2,0.07751742836247283,19.18_73.12,4,0,Persistent Industrial Thermal Source,1.0,100.0,63.26,Mumbai Industrial Site 0290,Industrial Estate
20.61385,73.03176,383.25,95,2026-08-08,1214,79.69,industrial,0.2,0.020407101706244584,20.61_73.03,8,0,Persistent Industrial Thermal Source,1.0,100.0,82.68,Vapi Industrial Site 0096,Textile Industry
29.23567,78.17651,342.39,91,2026-08-03,1266,15.24,built_up,0.023,69.20752113686224,29.24_78.18,5,1,Other Thermal Source,0.7,70.0,25.97,Delhi Industrial Site 0097,Paper Mill
25.48103,86.60293,379.29,96,2026-05-25,2379,119.74,forest,0.596,0.0559972722550948,25.48_86.6,8,2,Wildfire,1.0,100.0,82.79,Munger Industrial Site 0036,Textile Industry
27.81892,73.37717,400.87,95,2026-02-01,979,60.76,built_up,0.023,0.05177885282643022,27.82_73.38,8,1,Other Thermal Source,1.0,100.0,69.65,Bikaner Industrial Site 0269,Manufacturing Unit
26.18756,91.39751,316.38,36,2026-01-11,176,17.4,agriculture,0.44,12.97779996440853,26.19_91.4,1,3,Agricultural Burning,0.15,15.0,22.05,Guwahati Industrial Site 0554,Refinery
26.719,75.75401,406.56,97,2026-09-01,1900,37.31,built_up,0.023,0.05149251596150767,26.72_75.75,8,1,Other Thermal Source,1.0,100.0,62.37,Jaipur Industrial Site 0105,Chemical Plant
23.34316,85.39402,398.1,97,2026-04-10,1625,48.84,agriculture,0.607,0.025817941435689058,23.34_85.39,8,3,Agricultural Burning,1.0,100.0,72.47,Ranchi Industrial Site 0067,Paper Mill
18.02969,72.19534,326.5,88,2026-09-03,1348,9.82,industrial,0.2,101.89114851230434,18.03_72.2,5,0,Other Thermal Source,0.55,55.0,20.17,Mumbai Industrial Site 0722,Steel Plant
25.26417,75.81493,406.88,99,2026-06-25,2009,65.92,agriculture,0.424,0.029618494222214586,25.26_75.81,5,3,Agricultural Burning,1.0,100.0,66.61,Kota Industrial Site 0089,Manufacturing Unit
22.8971,88.35601,401.5,95,2026-05-15,144,58.4,agriculture,0.278,0.010233694347378773,22.9_88.36,8,3,Agricultural Burning,1.0,100.0,77.72,Kolkata Industrial Site 0051,Power Plant
17.24605,81.34319,325.8,81,2026-07-13,613,13.21,agriculture,0.676,76.08278081742657,17.25_81.34,5,3,Agricultural Burning,0.7,70.0,23.97,Vijayawada Industrial Site 0599,Manufacturing Unit
19.71108,75.43717,406.22,99,2026-01-27,2389,68.13,industrial,0.2,0.03952597626869915,19.71_75.44,8,0,Persistent Industrial Thermal Source,1.0,100.0,75.08,Aurangabad Industrial Site 0284,Refinery
27.24565,79.2189,338.64,90,2026-07-30,2371,9.01,built_up,0.023,92.30813874752694,27.25_79.22,5,1,Other Thermal Source,0.55,55.0,20.08,Agra Industrial Site 1002,Steel Plant
28.67381,77.10934,361.7,94,2026-08-27,2285,55.64,built_up,0.023,2.5954230681718635,28.67_77.11,1,1,Other Thermal Source,0.8,80.0,41.38,Gurugram Industrial Site 0375,Chemical Plant
19.8739,75.32666,322.38,71,2026-08-04,1449,10.85,industrial,0.2,4.126851025418935,19.87_75.33,1,0,Industrial Fire,0.55,55.0,22.3,Aurangabad Industrial Site 0716,Textile Industry
26.50685,80.37705,385.74,92,2026-08-10,1854,105.05,built_up,0.023,0.00894910610061499,26.51_80.38,8,1,Other Thermal Source,1.0,100.0,89.6,Kanpur Industrial Site 0107,Paper Mill
16.49215,80.72306,403.39,94,2026-03-12,1743,91.71,industrial,0.2,0.04684410421770324,16.49_80.72,8,0,Persistent Industrial Thermal Source,1.0,100.0,79.19,Vijayawada Industrial Site 0167,Paper Mill
22.75138,76.14131,303.24,67,2026-03-04,577,15.5,industrial,0.2,13.295187073840813,22.75_76.14,1,0,Other Thermal Source,0.35,35.0,20.37,Indore Industrial Site 0830,Industrial Estate
19.89435,74.07616,351.27,96,2026-09-17,594,38.0,industrial,0.2,18.327155780611424,19.89_74.08,1,0,Other Thermal Source,0.6,60.0,28.05,Nashik Industrial Site 0619,Manufacturing Unit
22.39806,88.26786,338.5,92,2026-03-28,1217,6.07,agriculture,0.278,7.52396647576263,22.4_88.27,5,3,Other Thermal Source,0.55,55.0,25.42,Kolkata Industrial Site 1059,Manufacturing Unit
22.38613,84.26863,332.19,94,2026-02-09,1149,3.48,agriculture,0.676,123.94294234893574,22.39_84.27,5,3,Other Thermal Source,0.55,55.0,14.92,Ranchi Industrial Site 0739,Manufacturing Unit
17.95687,83.41578,316.89,75,2026-04-02,1324,15.69,agriculture,0.676,16.25204812236574,17.96_83.42,1,3,Agricultural Burning,0.35,35.0,19.75,Visakhapatnam Industrial Site 0454,Refinery
22.92066,75.78494,339.95,54,2026-02-13,1744,1.73,industrial,0.2,10.845603470554186,22.92_75.78,1,0,Other Thermal Source,0.2,20.0,12.06,Indore Industrial Site 0446,Textile Industry
19.96308,73.63203,383.12,94,2026-05-04,599,59.42,industrial,0.2,0.059091212545431024,19.96_73.63,8,0,Persistent Industrial Thermal Source,1.0,100.0,67.03,Nashik Industrial Site 0139,Manufacturing Unit
26.86367,80.83657,369.05,99,2026-09-14,831,30.09,built_up,0.023,5.911828425562331,26.86_80.84,1,1,Other Thermal Source,0.6,60.0,30.5,Lucknow Industrial Site 1162,Steel Plant
20.18544,75.00571,310.16,48,2026-05-13,342,14.76,industrial,0.2,19.378285327412595,20.19_75.01,1,0,Other Thermal Source,0.15,15.0,18.54,Aurangabad Industrial Site 0764,Refinery
19.9716,86.06817,314.71,40,2026-08-20,495,1.6,agriculture,0.278,10.386977887065575,19.97_86.07,1,3,Other Thermal Source,0.0,0.0,12.21,Bhubaneswar Industrial Site 1029,Manufacturing Unit
22.55977,88.19304,378.05,98,2026-07-01,1564,80.45,agriculture,0.278,0.09252367697015024,22.56_88.19,8,3,Agricultural Burning,1.0,100.0,68.55,Kolkata Industrial Site 0243,Cement Plant
23.79608,86.20988,388.0,96,2026-02-23,1487,55.05,agriculture,0.278,0.016388953596772803,23.8_86.21,8,3,Agricultural Burning,1.0,100.0,76.04,Bokaro Industrial Site 0181,Power Plant
24.46552,86.2354,342.49,91,2026-07-14,1250,11.17,agriculture,0.278,61.77156655009911,24.47_86.24,5,3,Agricultural Burning,0.7,70.0,23.04,Bokaro Industrial Site 0805,Chemical Plant
29.13917,77.01402,376.18,93,2026-05-24,1551,36.54,built_up,0.023,0.06911477193772245,29.14_77.01,8,1,Other Thermal Source,1.0,100.0,57.59,Panipat Industrial Site 0143,Cement Plant
18.81155,72.68289,303.25,71,2026-05-12,1966,16.16,industrial,0.2,1.2265500000000689,18.81_72.68,1,0,Industrial Fire,0.55,55.0,28.4,Mumbai Industrial Site 0098,Thermal Power Plant
22.73713,86.38092,381.84,91,2026-03-15,2336,54.92,agriculture,0.278,0.047665421428217,22.74_86.38,8,3,Agricultural Burning,1.0,100.0,68.98,Jamshedpur Industrial Site 0068,Thermal Power Plant
23.34424,77.40009,408.35,99,2026-04-26,319,55.93,industrial,0.2,0.047223945197882804,23.34_77.4,8,0,Persistent Industrial Thermal Source,1.0,100.0,69.41,Bhopal Industrial Site 0109,Manufacturing Unit
28.74038,77.26313,389.49,93,2026-08-08,1961,72.97,built_up,0.023,0.7327051060969071,28.74_77.26,1,1,Other Thermal Source,0.8,80.0,47.55,Gurugram Industrial Site 0807,Paper Mill
26.16762,77.13036,335.62,91,2026-03-18,1518,12.56,built_up,0.167,123.29192988489841,26.17_77.13,5,1,Other Thermal Source,0.7,70.0,20.88,Agra Industrial Site 0426,Textile Industry
22.48075,86.03883,324.28,46,2026-01-23,740,1.61,agriculture,0.278,17.01767242019272,22.48_86.04,1,3,Other Thermal Source,0.0,0.0,10.24,Jamshedpur Industrial Site 0260,Industrial Estate
19.71092,75.43706,395.92,91,2026-09-19,82,112.93,industrial,0.2,0.050343119688702996,19.71_75.44,8,0,Persistent Industrial Thermal Source,1.0,100.0,82.88,Aurangabad Industrial Site 0284,Refinery
21.84958,73.88733,342.86,93,2026-02-14,1070,19.98,industrial,0.2,59.56957783195205,21.85_73.89,5,0,Other Thermal Source,0.7,70.0,29.25,Vadodara Industrial Site 0305,Chemical Plant
23.62504,86.33594,383.68,91,2026-03-29,1610,33.91,agriculture,0.278,0.01664999999960628,23.63_86.34,6,3,Agricultural Burning,1.0,100.0,62.04,Bokaro Industrial Site 0373,Cement Plant
27.55448,77.94277,321.94,92,2026-01-11,440,20.77,built_up,0.023,9.551532972675156,27.55_77.94,5,1,Other Thermal Source,0.8,80.0,33.74,Agra Industrial Site 0090,Industrial Estate
18.71584,73.90304,375.87,100,2026-08-11,1024,31.26,industrial,0.2,0.05512130803966554,18.72_73.9,8,0,Persistent Industrial Thermal Source,1.0,100.0,59.15,Pune Industrial Site 0104,Refinery
22.69686,75.7892,380.22,91,2026-03-23,1532,69.28,industrial,0.2,0.05998109702240569,22.7_75.79,8,0,Persistent Industrial Thermal Source,1.0,100.0,69.66,Indore Industrial Site 0110,Industrial Estate
21.25324,73.006,394.69,95,2026-09-09,1152,66.36,industrial,0.2,0.056566453839680716,21.25_73.01,8,0,Persistent Industrial Thermal Source,1.0,100.0,69.78,Surat Industrial Site 0064,Refinery
20.45585,73.05603,381.41,97,2026-06-09,1461,61.25,industrial,0.2,0.05019606060174856,20.46_73.06,8,0,Persistent Industrial Thermal Source,1.0,100.0,70.2,Vapi Industrial Site 0048,Thermal Power Plant
21.03194,72.50208,385.81,95,2026-04-02,361,113.75,industrial,0.2,0.07177332443156295,21.03_72.5,8,0,Persistent Industrial Thermal Source,1.0,100.0,77.84,Surat Industrial Site 0016,Textile Industry
18.87864,73.21875,300.45,61,2026-03-07,501,12.69,industrial,0.2,6.948704349855836,18.88_73.22,1,0,Other Thermal Source,0.35,35.0,21.47,Mumbai Industrial Site 0578,Thermal Power Plant
27.44521,77.96909,375.18,92,2026-05-29,757,32.52,built_up,0.023,0.0546724299805216,27.45_77.97,6,1,Other Thermal Source,1.0,100.0,52.46,Agra Industrial Site 0186,Textile Industry
17.67922,83.4421,398.89,95,2026-02-02,1839,113.3,agriculture,0.676,0.047419220786332546,17.68_83.44,8,3,Agricultural Burning,1.0,100.0,83.83,Visakhapatnam Industrial Site 0358,Thermal Power Plant
23.34278,85.39377,387.4,99,2026-07-08,1061,101.17,agriculture,0.607,0.03139554108466531,23.34_85.39,8,3,Agricultural Burning,1.0,100.0,85.31,Ranchi Industrial Site 0067,Paper Mill
23.25914,72.84289,372.78,92,2026-06-27,1225,29.58,industrial,0.2,17.47670300651106,23.26_72.84,1,0,Other Thermal Source,0.6,60.0,25.26,Ahmedabad Industrial Site 0967,Paper Mill
